Date,BTC_Price,Volume,ETH_Price,LTC_Price,XRP_Price
2020-01-24,8445.4345703125,24397913026,163.05117797851562,54.53178787231445,0.22304099798202515
2020-01-25,8367.84765625,19647331549,161.283935546875,53.69778823852539,0.220427006483078
2020-01-26,8596.830078125,22177678796,168.0771026611328,56.21271514892578,0.2306859940290451
2020-01-27,8909.8193359375,28647338393,170.93089294433594,58.763267517089844,0.231222003698349
2020-01-28,9358.58984375,34398744403,176.3703155517578,60.671817779541016,0.23848800361156464
2020-01-29,9316.6298828125,30682598115,175.0503387451172,60.07793426513672,0.23573000729084015
2020-01-30,9508.9931640625,32378792851,184.6904754638672,68.15906524658203,0.24364200234413147
2020-01-31,9350.529296875,29432489719,180.16017150878906,67.8794937133789,0.23923300206661224
2020-02-01,9392.875,25922656496,183.6739501953125,70.82001495361328,0.24145500361919403
2020-02-02,9344.365234375,30835736946,188.61753845214844,70.2315444946289,0.25073400139808655
2020-02-03,9293.521484375,30934096509,189.8650665283203,69.78022003173828,0.254626989364624
2020-02-04,9180.962890625,29893183716,189.25059509277344,68.1957778930664,0.26680800318717957
2020-02-05,9613.423828125,35222060874,204.23023986816406,72.49310302734375,0.2774679958820343
2020-02-06,9729.8017578125,37628823716,212.33908081054688,73.38868713378906,0.2822139859199524
2020-02-07,9795.943359375,34522718159,222.72605895996094,74.35611724853516,0.2792840003967285
2020-02-08,9865.119140625,35172043762,223.14651489257812,76.46756744384766,0.2772429883480072
2020-02-09,10116.673828125,35807884663,228.5785675048828,77.09258270263672,0.28245699405670166
2020-02-10,9856.611328125,39386548075,223.522705078125,74.33509826660156,0.2740800082683563
2020-02-11,10208.236328125,37648059389,235.8511962890625,76.59739685058594,0.2801409959793091
2020-02-12,10326.0546875,43444303830,265.4061279296875,81.29744720458984,0.3043929934501648
2020-02-13,10214.3798828125,49356071373,268.0992431640625,80.40342712402344,0.3267059922218323
2020-02-14,10312.1162109375,43338264162,284.2174987792969,82.99034881591797,0.33482199907302856
2020-02-15,9889.4248046875,43865054831,264.72857666015625,76.51324462890625,0.30623599886894226
2020-02-16,9934.43359375,43374780305,259.89471435546875,75.152587890625,0.2950339913368225
2020-02-17,9690.142578125,45998298413,266.3634338378906,73.25130462646484,0.28657200932502747
2020-02-18,10141.99609375,47271023953,281.944580078125,77.0351791381836,0.2979130148887634
2020-02-19,9633.38671875,46992019710,259.76397705078125,71.13594055175781,0.2776019871234894
2020-02-20,9608.4755859375,44925260237,257.949462890625,69.62484741210938,0.2723959982395172
2020-02-21,9686.44140625,40930547513,265.6006164550781,73.45092010498047,0.2749379873275757
2020-02-22,9663.181640625,35838025154,262.33172607421875,75.1330795288086,0.2759009897708893
2020-02-23,9924.515625,41185185761,273.754150390625,79.53665161132812,0.282710999250412
2020-02-24,9650.1748046875,45080496648,265.2164306640625,75.5356216430664,0.2706269919872284
2020-02-25,9341.705078125,42515259129,247.81759643554688,71.18024444580078,0.25341200828552246
2020-02-26,8820.5224609375,50420050762,225.68026733398438,61.01430892944336,0.23085099458694458
2020-02-27,8784.494140625,45470195695,226.75338745117188,61.50788497924805,0.2371159940958023
2020-02-28,8672.455078125,44605450443,226.760498046875,59.76395797729492,0.23629599809646606
2020-02-29,8599.5087890625,35792392544,219.8485107421875,58.54326248168945,0.23119300603866577
2020-03-01,8562.4541015625,35349164300,218.97059631347656,57.956687927246094,0.2288459986448288
2020-03-02,8869.669921875,42857674409,230.5697784423828,60.995548248291016,0.2387470006942749
2020-03-03,8787.7861328125,42386715821,224.47962951660156,61.14447784423828,0.23438100516796112
2020-03-04,8755.24609375,34746706368,224.51797485351562,60.38241958618164,0.2345300018787384
2020-03-05,9078.7626953125,39698054597,229.2681884765625,62.04545974731445,0.23958200216293335
2020-03-06,9122.5458984375,40826885651,243.52529907226562,63.02560043334961,0.24408799409866333
2020-03-07,8909.9541015625,36216930370,237.85308837890625,60.54631042480469,0.2370709925889969
2020-03-08,8108.1162109375,39973102121,200.68905639648438,51.728599548339844,0.20690399408340454
2020-03-09,7923.64453125,46936995808,201.986328125,50.168148040771484,0.20918099582195282
2020-03-10,7909.7294921875,42213940994,200.76724243164062,50.25638961791992,0.2122350037097931
2020-03-11,7911.43017578125,38682762605,194.8685302734375,48.463783264160156,0.2080959975719452
2020-03-12,4970.7880859375,53980357243,112.34712219238281,30.930883407592773,0.13963499665260315
2020-03-13,5563.70703125,74156772075,133.20181274414062,37.43795394897461,0.15935200452804565
2020-03-14,5200.3662109375,36154506008,123.30602264404297,34.39658737182617,0.14729200303554535
2020-03-15,5392.31494140625,33997889639,125.21430206298828,36.43709182739258,0.15390199422836304
2020-03-16,5014.47998046875,45368026430,110.60587310791016,32.876216888427734,0.14106300473213196
2020-03-17,5225.62939453125,38622642935,113.9427490234375,33.56386947631836,0.1445239931344986
2020-03-18,5238.4384765625,37878801016,114.84226989746094,33.68417739868164,0.14309999346733093
2020-03-19,6191.19287109375,51000731797,136.59385681152344,39.07376480102539,0.16503700613975525
2020-03-20,6198.7783203125,54442976103,132.73716735839844,38.131954193115234,0.15686799585819244
2020-03-21,6185.06640625,42494390880,132.81871032714844,38.34232711791992,0.15817900002002716
2020-03-22,5830.2548828125,40099664740,123.32115173339844,35.628055572509766,0.15021400153636932
2020-03-23,6416.31494140625,46491916000,134.91160583496094,38.76576614379883,0.15741899609565735
2020-03-24,6734.8037109375,48221910672,138.76144409179688,40.49064636230469,0.16225500404834747
2020-03-25,6681.06298828125,44590107888,136.19589233398438,39.151222229003906,0.16163299977779388
2020-03-26,6716.4404296875,35319797642,138.36155700683594,40.16059875488281,0.17501899600028992
2020-03-27,6469.79833984375,34585598367,133.9379425048828,38.91847610473633,0.17619499564170837
2020-03-28,6242.19384765625,34885225901,130.9864959716797,38.873756408691406,0.17578299343585968
2020-03-29,5922.04296875,28373690931,125.58373260498047,37.332542419433594,0.1638289988040924
2020-03-30,6429.841796875,37101651525,132.904541015625,39.13829040527344,0.1721709966659546
2020-03-31,6438.64453125,32786468812,133.59356689453125,39.299102783203125,0.17456300556659698
2020-04-01,6606.7763671875,40346426266,135.63455200195312,39.38081359863281,0.1753229945898056
2020-04-02,6793.62451171875,47660646124,142.02914428710938,39.874168395996094,0.1786399930715561
2020-04-03,6733.38720703125,38976504903,142.09130859375,40.359134674072266,0.17946699261665344
2020-04-04,6867.52734375,33185988584,145.21939086914062,40.67555618286133,0.18173199892044067
2020-04-05,6791.12939453125,29510409856,143.54664611816406,40.67013931274414,0.17940600216388702
2020-04-06,7271.78125,46896904615,169.13587951660156,44.39112091064453,0.1955060064792633
2020-04-07,7176.41455078125,44243482668,165.10194396972656,44.667930603027344,0.19209299981594086
2020-04-08,7334.0986328125,37563249549,172.64173889160156,46.31985855102539,0.20086899399757385
2020-04-09,7302.08935546875,34815139178,170.80714416503906,46.384979248046875,0.19825699925422668
2020-04-10,6865.4931640625,43622840992,158.41244506835938,42.269813537597656,0.18746399879455566
2020-04-11,6859.0830078125,31222085946,158.2160186767578,42.31909942626953,0.18806299567222595
2020-04-12,6971.091796875,35759567632,161.14242553710938,42.450286865234375,0.19013500213623047
2020-04-13,6845.03759765625,38619308647,156.27955627441406,41.204341888427734,0.18773199617862701
2020-04-14,6842.427734375,34110434052,157.5963897705078,41.05384063720703,0.18533499538898468
2020-04-15,6642.10986328125,32288311031,153.28689575195312,39.58906936645508,0.18127000331878662
2020-04-16,7116.80419921875,46783242377,172.15737915039062,42.68901824951172,0.19010399281978607
2020-04-17,7096.1845703125,32513423567,171.63858032226562,42.74503707885742,0.190201997756958
2020-04-18,7257.6650390625,32447188386,186.91400146484375,44.36289596557617,0.194924995303154
2020-04-19,7189.4248046875,31311210215,181.61495971679688,42.63475036621094,0.19085900485515594
2020-04-20,6881.95849609375,37747113936,172.2971649169922,40.82838439941406,0.18348999321460724
2020-04-21,6880.3232421875,32589741511,172.73770141601562,41.04014205932617,0.18432800471782684
2020-04-22,7117.20751953125,33249153866,182.59957885742188,41.887413024902344,0.18796999752521515
2020-04-23,7429.724609375,43500782316,185.02867126464844,42.93721389770508,0.19171099364757538
2020-04-24,7550.90087890625,34636526286,189.2369384765625,44.81045150756836,0.19366499781608582
2020-04-25,7569.93603515625,32941541447,195.5153045654297,44.714908599853516,0.19505399465560913
2020-04-26,7679.8671875,33070154491,197.31753540039062,44.6890869140625,0.19680500030517578
2020-04-27,7795.60107421875,36162144725,197.22471618652344,44.71006393432617,0.19797800481319427
2020-04-28,7807.05859375,33187959921,198.41539001464844,46.02870178222656,0.21548399329185486
2020-04-29,8801.0380859375,60201052203,216.96823120117188,49.18130111694336,0.2274319976568222
2020-04-30,8658.5537109375,66964629541,207.60205078125,46.714019775390625,0.21276099979877472
2020-05-01,8864.7666015625,44068389997,214.21910095214844,47.79170227050781,0.2192479968070984
2020-05-02,8988.5966796875,40134388683,215.32537841796875,49.458045959472656,0.2239139974117279
2020-05-03,8897.46875,47101785174,210.9331512451172,48.26715850830078,0.21941399574279785
2020-05-04,8912.654296875,45718796276,208.17401123046875,47.47349166870117,0.21896299719810486
2020-05-05,9003.0703125,43148462663,206.77439880371094,46.78725814819336,0.21646299958229065
2020-05-06,9268.76171875,49371886931,204.0557861328125,45.942867279052734,0.21521000564098358
2020-05-07,9951.5185546875,61112700562,212.28941345214844,47.330116271972656,0.21891699731349945
2020-05-08,9842.666015625,51780748042,212.9915771484375,47.88221740722656,0.21982699632644653
2020-05-09,9593.896484375,46566121841,211.60012817382812,47.27418518066406,0.2169020026922226
2020-05-10,8756.4306640625,63325279337,188.5995635986328,42.36762619018555,0.19817599654197693
2020-05-11,8601.7958984375,57119858802,185.912841796875,41.6999626159668,0.19406400620937347
2020-05-12,8804.4775390625,42142717533,189.3125,42.111881256103516,0.19763700664043427
2020-05-13,9269.9873046875,45558144023,199.1932830810547,43.134559631347656,0.20148000121116638
2020-05-14,9733.7216796875,56426907637,202.9490966796875,43.945335388183594,0.20312899351119995
2020-05-15,9328.197265625,48158802327,195.62266540527344,42.833980560302734,0.19891099631786346
2020-05-16,9377.013671875,36164766408,200.6771240234375,43.21289825439453,0.20003199577331543
2020-05-17,9670.7392578125,40084250663,207.15869140625,43.64083480834961,0.20125499367713928
2020-05-18,9726.5751953125,41827139896,214.52505493164062,45.201072692871094,0.2051759958267212
2020-05-19,9729.0380859375,39254288955,213.45111083984375,45.38361358642578,0.20402799546718597
2020-05-20,9522.9814453125,36546239703,210.09674072265625,44.17212677001953,0.20170700550079346
2020-05-21,9081.76171875,39326160532,199.88360595703125,42.74270248413086,0.19550900161266327
2020-05-22,9182.5771484375,29810773699,207.169189453125,44.20758056640625,0.20034299790859222
2020-05-23,9209.287109375,27727866812,208.69439697265625,44.033119201660156,0.19885599613189697
2020-05-24,8790.3681640625,32518803300,202.37034606933594,42.44889450073242,0.19543099403381348
2020-05-25,8906.9345703125,31288157264,205.3197479248047,42.946128845214844,0.19732700288295746
2020-05-26,8835.052734375,29584186947,201.90231323242188,42.43205642700195,0.19397500157356262
2020-05-27,9181.017578125,32740536902,208.86343383789062,43.86143112182617,0.19785700738430023
2020-05-28,9525.7509765625,34367073114,219.84042358398438,44.758697509765625,0.20059500634670258
2020-05-29,9439.1240234375,32896642044,220.6751251220703,44.6524658203125,0.1983480006456375
2020-05-30,9700.4140625,32722975141,242.34559631347656,47.538631439208984,0.20622000098228455
2020-05-31,9461.05859375,27773290299,230.9757080078125,45.59188461303711,0.20290599763393402
2020-06-01,10167.2685546875,35198901068,246.99176025390625,48.1252326965332,0.21024900674819946
2020-06-02,9529.8037109375,39137252109,237.21905517578125,45.92351531982422,0.20276400446891785
2020-06-03,9656.7177734375,25007459262,244.1793212890625,47.17289352416992,0.20366300642490387
2020-06-04,9800.63671875,25921805072,244.4263916015625,47.637596130371094,0.2049819976091385
2020-06-05,9665.533203125,23509628646,241.22198486328125,47.05314636230469,0.20409199595451355
2020-06-06,9653.6796875,20438419222,241.9313201904297,46.731956481933594,0.20314200222492218
2020-06-07,9758.8525390625,25015250846,245.16725158691406,46.66800308227539,0.20344899594783783
2020-06-08,9771.4892578125,21486346312,246.30990600585938,46.47397232055664,0.20377099514007568
2020-06-09,9795.7001953125,23717842783,244.9114532470703,46.06941223144531,0.20201300084590912
2020-06-10,9870.0947265625,25706567601,247.4449462890625,46.67997741699219,0.2029380053281784
2020-06-11,9321.78125,30247143440,231.70266723632812,43.51470947265625,0.1901800036430359
2020-06-12,9480.84375,22610564515,237.4932098388672,44.82805252075195,0.19394299387931824
2020-06-13,9475.27734375,17564322315,238.90884399414062,45.09455871582031,0.19310599565505981
2020-06-14,9386.7880859375,18991732746,234.1147003173828,44.08452606201172,0.1916169971227646
2020-06-15,9450.7021484375,26699704768,229.9289093017578,43.9142951965332,0.19307400286197662
2020-06-16,9538.0244140625,21565537209,234.41616821289062,43.87725830078125,0.19130699336528778
2020-06-17,9480.2548828125,20177709879,233.0282745361328,44.03235626220703,0.19344300031661987
2020-06-18,9411.8408203125,17770083003,232.10116577148438,43.56013107299805,0.1909569948911667
2020-06-19,9288.0185546875,19632223107,227.13829040527344,42.679832458496094,0.18679000437259674
2020-06-20,9332.3408203125,17130541557,229.27426147460938,43.3468132019043,0.18850000202655792
2020-06-21,9303.6298828125,15324301169,228.9898223876953,43.08744430541992,0.18560999631881714
2020-06-22,9648.7177734375,21104009514,242.53318786621094,44.18800354003906,0.18927200138568878
2020-06-23,9629.658203125,17006433272,244.14215087890625,44.17927932739258,0.1886799931526184
2020-06-24,9313.6103515625,18961716076,235.7724609375,42.84382629394531,0.18427200615406036
2020-06-25,9264.8134765625,18616048626,232.94448852539062,42.56352996826172,0.183569997549057
2020-06-26,9162.91796875,18341465837,229.6680450439453,43.32078552246094,0.18267099559307098
2020-06-27,9045.390625,17273093144,222.9597930908203,41.55556106567383,0.17685100436210632
2020-06-28,9143.58203125,14560870760,225.34716796875,41.408267974853516,0.1776919960975647
2020-06-29,9190.8544921875,16460547078,228.1948699951172,41.85103225708008,0.17795899510383606
2020-06-30,9137.9931640625,15735797744,226.31500244140625,41.46779251098633,0.17587000131607056
2020-07-01,9228.3251953125,15971550355,231.11341857910156,41.69924545288086,0.17697599530220032
2020-07-02,9123.41015625,16338916796,229.39219665527344,41.48573303222656,0.17724399268627167
2020-07-03,9087.3037109375,13078970999,225.38706970214844,41.205135345458984,0.17633600533008575
2020-07-04,9132.48828125,12290528515,229.07411193847656,42.066532135009766,0.17798399925231934
2020-07-05,9073.9423828125,12903406143,227.6645965576172,41.59807586669922,0.1770170032978058
2020-07-06,9375.474609375,17889263252,241.51022338867188,43.96349334716797,0.18856699764728546
2020-07-07,9252.27734375,13839652595,239.07553100585938,43.3182487487793,0.18478700518608093
2020-07-08,9428.3330078125,19702359883,246.67001342773438,45.20074462890625,0.20469200611114502
2020-07-09,9277.9677734375,18000702524,243.01596069335938,44.53745651245117,0.20291000604629517
2020-07-10,9278.8076171875,16860035605,240.9849853515625,44.246116638183594,0.1986519992351532
2020-07-11,9240.3466796875,13249910444,239.4581756591797,44.67707824707031,0.20119699835777283
2020-07-12,9276.5,14452361907,242.13169860839844,44.63610076904297,0.20053799450397491
2020-07-13,9243.6142578125,17519821266,239.60458374023438,43.919795989990234,0.1985750049352646
2020-07-14,9243.2138671875,18085038362,240.21148681640625,43.80286407470703,0.19880899786949158
2020-07-15,9192.8369140625,15844731575,238.42352294921875,43.278953552246094,0.19711099565029144
2020-07-16,9132.2275390625,15713967523,233.64088439941406,42.035438537597656,0.19404800236225128
2020-07-17,9151.392578125,13944570749,232.77308654785156,41.91281509399414,0.19428099691867828
2020-07-18,9159.0400390625,12252601475,235.4838104248047,42.425865173339844,0.19934099912643433
2020-07-19,9185.8173828125,12939002784,238.48751831054688,42.552730560302734,0.19913500547409058
2020-07-20,9164.2314453125,13755604146,236.15316772460938,41.97581100463867,0.19506500661373138
2020-07-21,9374.8876953125,18069581956,245.0167236328125,43.61614990234375,0.19898800551891327
2020-07-22,9525.36328125,16532254884,262.1906433105469,44.93611526489258,0.203342005610466
2020-07-23,9581.072265625,18146399002,274.6890563964844,44.85007858276367,0.20757800340652466
2020-07-24,9536.892578125,16552768325,279.2154235839844,44.18254089355469,0.2040490061044693
2020-07-25,9677.11328125,16610070933,304.0567626953125,48.80476760864258,0.21410199999809265
2020-07-26,9905.1669921875,20507998997,309.64361572265625,47.97871780395508,0.21498200297355652
2020-07-27,10990.873046875,35359749590,321.51409912109375,52.95002746582031,0.22367200255393982
2020-07-28,10912.8232421875,28766551142,316.6572570800781,55.5752067565918,0.23027700185775757
2020-07-29,11100.4677734375,24617249715,318.1908874511719,55.17200469970703,0.24309900403022766
2020-07-30,11111.2138671875,22857247901,334.5866394042969,56.64311218261719,0.24452200531959534
2020-07-31,11323.466796875,23160469766,345.5546569824219,57.998138427734375,0.25890401005744934
2020-08-01,11759.5927734375,26075670303,385.19970703125,61.2932243347168,0.2895289957523346
2020-08-02,11053.6142578125,27410067336,370.6717224121094,56.64144515991211,0.28706198930740356
2020-08-03,11246.3486328125,20271713443,386.295166015625,58.468902587890625,0.30994001030921936
2020-08-04,11205.892578125,21250197042,389.87548828125,57.53305435180664,0.3004930019378662
2020-08-05,11747.0224609375,24411254471,401.590576171875,59.01070785522461,0.30331099033355713
2020-08-06,11779.7734375,23400740340,394.9619445800781,59.16426467895508,0.3035840094089508
2020-08-07,11601.47265625,23132312867,379.5128479003906,57.24553298950195,0.2946639955043793
2020-08-08,11754.0458984375,17572057837,393.98736572265625,58.129207611083984,0.29402199387550354
2020-08-09,11675.7392578125,17489608833,391.1204528808594,57.13903045654297,0.2886529862880707
2020-08-10,11878.111328125,26114112569,395.8875732421875,58.28884506225586,0.29465898871421814
2020-08-11,11410.525390625,27039782640,380.3840637207031,54.386844635009766,0.2844490110874176
2020-08-12,11584.9345703125,25064548486,391.024169921875,54.96858596801758,0.2849299907684326
2020-08-13,11784.1376953125,27522199497,428.7417907714844,57.74131774902344,0.2978070080280304
2020-08-14,11768.87109375,24237958589,437.3978271484375,56.75312423706055,0.300370991230011
2020-08-15,11865.6982421875,23354924400,433.35491943359375,59.92781066894531,0.2996610105037689
2020-08-16,11892.8037109375,20583375490,433.78662109375,63.826541900634766,0.30349200963974
2020-08-17,12254.40234375,28227687027,429.53125,67.02803802490234,0.3147670030593872
2020-08-18,11991.2333984375,26043227672,423.6693115234375,65.52753448486328,0.3033069968223572
2020-08-19,11758.283203125,24502851117,406.4637756347656,62.0046272277832,0.29024600982666016
2020-08-20,11878.3720703125,20175242945,416.4397888183594,62.96675491333008,0.2925730049610138
2020-08-21,11592.4892578125,23762425999,389.1263427734375,59.37902069091797,0.2806819975376129
2020-08-22,11681.8251953125,20224191306,395.83514404296875,60.3111572265625,0.286545991897583
2020-08-23,11664.84765625,18482062658,391.3844909667969,60.623260498046875,0.28538599610328674
2020-08-24,11774.595703125,20681511755,408.1441955566406,62.199424743652344,0.28921499848365784
2020-08-25,11366.134765625,26301509932,384.00103759765625,58.580665588378906,0.2779270112514496
2020-08-26,11488.36328125,22466660958,386.46612548828125,58.35817337036133,0.2774910032749176
2020-08-27,11323.3974609375,23240415076,382.63262939453125,56.041015625,0.26451098918914795
2020-08-28,11542.5,19807127588,395.8746643066406,57.35440444946289,0.2720459997653961
2020-08-29,11506.865234375,17485597759,399.9214782714844,57.29173278808594,0.27449700236320496
2020-08-30,11711.505859375,19760127945,428.3957214355469,62.725341796875,0.28303399682044983
2020-08-31,11680.8203125,22285928250,435.0797424316406,61.11379623413086,0.28176599740982056
2020-09-01,11970.478515625,27311555343,477.0519104003906,62.882789611816406,0.2956959903240204
2020-09-02,11414.0341796875,28037405299,440.0404968261719,58.099647521972656,0.27646100521087646
2020-09-03,10245.296875,31927261555,385.67193603515625,47.774112701416016,0.24658000469207764
2020-09-04,10511.8134765625,29965130374,388.24114990234375,50.611976623535156,0.25588300824165344
2020-09-05,10169.5673828125,44916565292,335.26007080078125,47.58933639526367,0.2376919984817505
2020-09-06,10280.3515625,37071460174,353.3622741699219,48.05357360839844,0.24073100090026855
2020-09-07,10369.5634765625,33703098409,352.6734924316406,48.77010726928711,0.24217399954795837
2020-09-08,10131.5166015625,33430927462,337.60211181640625,47.3838005065918,0.23675300180912018
2020-09-09,10242.34765625,24128292755,351.1100158691406,47.89769744873047,0.2396090030670166
2020-09-10,10363.138671875,54406443211,368.1018981933594,48.716854095458984,0.2435300052165985
2020-09-11,10400.9150390625,45201121775,374.6955871582031,49.089752197265625,0.24329200387001038
2020-09-12,10442.1708984375,36750077324,387.18310546875,50.81715393066406,0.24781399965286255
2020-09-13,10323.755859375,36506852789,365.57000732421875,48.066036224365234,0.24180099368095398
2020-09-14,10680.837890625,35453581940,377.26885986328125,49.09012222290039,0.2463269978761673
2020-09-15,10796.951171875,32509451925,364.8392028808594,48.390098571777344,0.2438499927520752
2020-09-16,10974.9052734375,30769986455,365.8122863769531,47.933433532714844,0.24784700572490692
2020-09-17,10948.990234375,38151810523,389.01922607421875,48.87706756591797,0.25219398736953735
2020-09-18,10944.5859375,26341903912,384.3645324707031,48.46281433105469,0.2507070004940033
2020-09-19,11094.3466796875,22764204008,385.54437255859375,48.67683029174805,0.2517159879207611
2020-09-20,10938.271484375,24699523788,371.0528259277344,47.100528717041016,0.24674299359321594
2020-09-21,10462.259765625,28884999244,341.78607177734375,43.390220642089844,0.232137992978096
2020-09-22,10538.4599609375,23621787804,344.503173828125,44.545047760009766,0.23341700434684753
2020-09-23,10246.1865234375,23788661867,321.1163024902344,43.05768966674805,0.22122099995613098
2020-09-24,10760.06640625,47144380902,349.3555908203125,45.03985595703125,0.23290500044822693
2020-09-25,10692.716796875,39348590957,352.1832580566406,46.08631134033203,0.24192200601100922
2020-09-26,10750.7236328125,46852525493,355.48809814453125,46.18892288208008,0.24216000735759735
2020-09-27,10775.26953125,53745972818,357.4385070800781,46.09169387817383,0.2427549958229065
2020-09-28,10709.65234375,47762394731,355.159423828125,45.35554122924805,0.2418619990348816
2020-09-29,10844.640625,46582396602,359.75738525390625,45.79656219482422,0.24317699670791626
2020-09-30,10784.4912109375,44171073700,359.9378662109375,46.3714599609375,0.241784006357193
2020-10-01,10619.4521484375,40023134100,353.2059020996094,46.313507080078125,0.2382490038871765
2020-10-02,10575.974609375,48661453918,346.2389221191406,44.923973083496094,0.23411700129508972
2020-10-03,10549.3291015625,44660271563,346.5220947265625,45.58177185058594,0.2329380065202713
2020-10-04,10669.5830078125,71251776995,352.5790100097656,46.730106353759766,0.2476850003004074
2020-10-05,10793.33984375,47537578009,353.956787109375,46.36322784423828,0.2508159875869751
2020-10-06,10604.40625,42623695307,340.81585693359375,45.985530853271484,0.2453410029411316
2020-10-07,10668.96875,37799458436,341.80865478515625,46.66048049926758,0.248539000749588
2020-10-08,10915.685546875,63314794397,350.7661437988281,47.218379974365234,0.2514539957046509
2020-10-09,11064.4580078125,22799117613,365.5904846191406,47.83295440673828,0.25349101424217224
2020-10-10,11296.361328125,22877978588,370.96759033203125,48.92109680175781,0.25429001450538635
2020-10-11,11384.181640625,19968627060,375.1420593261719,50.727901458740234,0.25571900606155396
2020-10-12,11555.36328125,26163972642,387.73126220703125,50.74381637573242,0.2564460039138794
2020-10-13,11425.8994140625,24241420251,381.1907653808594,49.94063949584961,0.2563230097293854
2020-10-14,11429.5068359375,24103426719,379.4840393066406,49.84648895263672,0.2494480013847351
2020-10-15,11495.349609375,24487233058,377.44183349609375,49.49037170410156,0.24593999981880188
2020-10-16,11322.123046875,25635480772,366.22900390625,47.692874908447266,0.24044300615787506
2020-10-17,11358.1015625,19130430174,368.8559265136719,47.05392837524414,0.24093100428581238
2020-10-18,11483.359375,18283314340,378.21368408203125,47.619544982910156,0.24222500622272491
2020-10-19,11742.037109375,23860769928,379.93560791015625,48.098915100097656,0.24596400558948517
2020-10-20,11916.3349609375,30915821592,369.13690185546875,47.051029205322266,0.24357299506664276
2020-10-21,12823.689453125,43414712626,392.1899719238281,53.04533004760742,0.2516149878501892
2020-10-22,12965.8916015625,34729759598,413.7729797363281,54.267276763916016,0.25680699944496155
2020-10-23,12931.5390625,28974975003,409.7666931152344,55.23868942260742,0.2548789978027344
2020-10-24,13108.0625,24542317940,412.4576110839844,59.09558868408203,0.2564310133457184
2020-10-25,13031.173828125,24406920575,406.2177734375,58.674800872802734,0.25321298837661743
2020-10-26,13075.248046875,29461458313,393.8883056640625,56.74577713012695,0.2486879974603653
2020-10-27,13654.21875,33749878156,403.9970397949219,57.8160514831543,0.2528989911079407
2020-10-28,13271.28515625,35867318895,388.6507568359375,55.74251174926758,0.24586500227451324
2020-10-29,13437.8828125,56499499598,386.7301025390625,54.76585388183594,0.24229499697685242
2020-10-30,13546.5224609375,30581485201,382.8199768066406,53.83503341674805,0.23918400704860687
2020-10-31,13780.9951171875,30306464719,386.59033203125,55.59025955200195,0.23974399268627167
2020-11-01,13737.109375,24453857900,396.3581848144531,55.587623596191406,0.23979699611663818
2020-11-02,13550.4892578125,30771455468,383.15673828125,53.817481994628906,0.23542100191116333
2020-11-03,13950.30078125,29869951617,387.6021728515625,53.81962203979492,0.23950999975204468
2020-11-04,14133.70703125,35116364962,402.1419982910156,54.49910354614258,0.2377929985523224
2020-11-05,15579.8486328125,40856321439,414.0673522949219,58.678497314453125,0.2457759976387024
2020-11-06,15565.880859375,39837841971,454.71929931640625,63.13111114501953,0.25844499468803406
2020-11-07,14833.75390625,35024953706,435.713134765625,59.143646240234375,0.24958199262619019
2020-11-08,15479.5673828125,26632075029,453.5547790527344,61.05504608154297,0.2539390027523041
2020-11-09,15332.3154296875,34149115566,444.1630554199219,59.36388397216797,0.25074800848960876
