Date,Open,High,Low,Close,Adj Close,Volume,Company
2022-07-22 00:00:00+00:00,152.02273559570312,154.08999633789062,156.27999877929688,153.41000366210938,155.38999938964844,66675400,Apple
2022-07-25 00:00:00+00:00,150.89805603027344,152.9499969482422,155.0399932861328,152.27999877929688,154.00999450683594,53623900,Apple
2022-07-26 00:00:00+00:00,149.56617736816406,151.60000610351562,153.08999633789062,150.8000030517578,152.25999450683594,55138700,Apple
2022-07-27 00:00:00+00:00,154.68653869628906,156.7899932861328,157.3300018310547,152.16000366210938,152.5800018310547,78620700,Apple
2022-07-28 00:00:00+00:00,155.23902893066406,157.35000610351562,157.63999938964844,154.41000366210938,156.97999572753906,81378700,Apple
2022-07-29 00:00:00+00:00,160.32980346679688,162.50999450683594,163.6300048828125,159.5,161.24000549316406,101786900,Apple
2022-08-01 00:00:00+00:00,159.34320068359375,161.50999450683594,163.58999633789062,160.88999938964844,161.00999450683594,67829400,Apple
2022-08-02 00:00:00+00:00,157.86334228515625,160.00999450683594,162.41000366210938,159.6300048828125,160.10000610351562,59907000,Apple
2022-08-03 00:00:00+00:00,163.9012451171875,166.1300048828125,166.58999633789062,160.75,160.83999633789062,82507500,Apple
2022-08-04 00:00:00+00:00,163.5855255126953,165.80999755859375,167.19000244140625,164.42999267578125,166.00999450683594,55474100,Apple
2022-08-05 00:00:00+00:00,163.35830688476562,165.35000610351562,165.85000610351562,163.0,163.2100067138672,56697000,Apple
2022-08-08 00:00:00+00:00,162.8840789794922,164.8699951171875,167.80999755859375,164.1999969482422,166.3699951171875,60276900,Apple
2022-08-09 00:00:00+00:00,162.9334716796875,164.9199981689453,165.82000732421875,163.25,164.02000427246094,63135500,Apple
2022-08-10 00:00:00+00:00,167.20143127441406,169.24000549316406,169.33999633789062,166.89999389648438,167.67999267578125,70170500,Apple
2022-08-11 00:00:00+00:00,166.4604949951172,168.49000549316406,170.99000549316406,168.19000244140625,170.05999755859375,57149200,Apple
2022-08-12 00:00:00+00:00,170.02700805664062,172.10000610351562,172.1699981689453,169.39999389648438,169.82000732421875,68039400,Apple
2022-08-15 00:00:00+00:00,171.10386657714844,173.19000244140625,173.38999938964844,171.35000610351562,171.52000427246094,54091700,Apple
2022-08-16 00:00:00+00:00,170.94580078125,173.02999877929688,173.7100067138672,171.66000366210938,172.77999877929688,56377100,Apple
2022-08-17 00:00:00+00:00,172.4474639892578,174.5500030517578,176.14999389648438,172.57000732421875,172.77000427246094,79542000,Apple
2022-08-18 00:00:00+00:00,172.0522918701172,174.14999389648438,174.89999389648438,173.1199951171875,173.75,62290100,Apple
2022-08-19 00:00:00+00:00,169.4539794921875,171.52000427246094,173.74000549316406,171.30999755859375,173.02999877929688,70346300,Apple
2022-08-22 00:00:00+00:00,165.55154418945312,167.57000732421875,169.86000061035156,167.13999938964844,169.69000244140625,69026800,Apple
2022-08-23 00:00:00+00:00,165.2156524658203,167.22999572753906,168.7100067138672,166.64999389648438,167.0800018310547,54147100,Apple
2022-08-24 00:00:00+00:00,165.51202392578125,167.52999877929688,168.11000061035156,166.25,167.32000732421875,53841500,Apple
2022-08-25 00:00:00+00:00,167.98191833496094,170.02999877929688,170.13999938964844,168.35000610351562,168.77999877929688,51218200,Apple
2022-08-26 00:00:00+00:00,161.64915466308594,163.6199951171875,171.0500030517578,163.55999755859375,170.57000732421875,78961000,Apple
2022-08-29 00:00:00+00:00,159.43612670898438,161.3800048828125,162.89999389648438,159.82000732421875,161.14999389648438,73314000,Apple
2022-08-30 00:00:00+00:00,156.99588012695312,158.91000366210938,162.55999755859375,157.72000122070312,162.1300048828125,77906200,Apple
2022-08-31 00:00:00+00:00,155.3262481689453,157.22000122070312,160.5800018310547,157.13999938964844,160.30999755859375,87991100,Apple
2022-09-01 00:00:00+00:00,156.0573272705078,157.9600067138672,158.4199981689453,154.6699981689453,156.63999938964844,74229900,Apple
2022-09-02 00:00:00+00:00,153.93319702148438,155.80999755859375,160.36000061035156,154.97000122070312,159.75,76957800,Apple
2022-09-06 00:00:00+00:00,152.6686248779297,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800,Apple
2022-09-07 00:00:00+00:00,154.0814208984375,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600,Apple
2022-09-08 00:00:00+00:00,152.5994873046875,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800,Apple
2022-09-09 00:00:00+00:00,155.47442626953125,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800,Apple
2022-09-12 00:00:00+00:00,161.46139526367188,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000,Apple
2022-09-13 00:00:00+00:00,151.98692321777344,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600,Apple
2022-09-14 00:00:00+00:00,153.43923950195312,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400,Apple
2022-09-15 00:00:00+00:00,150.53463745117188,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100,Apple
2022-09-16 00:00:00+00:00,148.884765625,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800,Apple
2022-09-19 00:00:00+00:00,152.61924743652344,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200,Apple
2022-09-20 00:00:00+00:00,155.0100860595703,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800,Apple
2022-09-21 00:00:00+00:00,151.86839294433594,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800,Apple
2022-09-22 00:00:00+00:00,150.9001922607422,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500,Apple
2022-09-23 00:00:00+00:00,148.61802673339844,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900,Apple
2022-09-26 00:00:00+00:00,148.9539337158203,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400,Apple
2022-09-27 00:00:00+00:00,149.93199157714844,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700,Apple
2022-09-28 00:00:00+00:00,148.03512573242188,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400,Apple
2022-09-29 00:00:00+00:00,140.76377868652344,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200,Apple
2022-09-30 00:00:00+00:00,136.53530883789062,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300,Apple
2022-10-03 00:00:00+00:00,140.73414611816406,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700,Apple
2022-10-04 00:00:00+00:00,144.34017944335938,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100,Apple
2022-10-05 00:00:00+00:00,144.6365509033203,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000,Apple
2022-10-06 00:00:00+00:00,143.67823791503906,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200,Apple
2022-10-07 00:00:00+00:00,138.402587890625,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600,Apple
2022-10-10 00:00:00+00:00,138.72857666015625,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,Apple
2022-10-11 00:00:00+00:00,137.30593872070312,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700,Apple
2022-10-12 00:00:00+00:00,136.67364501953125,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700,Apple
2022-10-13 00:00:00+00:00,141.2676239013672,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000,Apple
2022-10-14 00:00:00+00:00,136.7131805419922,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000,Apple
2022-10-17 00:00:00+00:00,140.6946258544922,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900,Apple
2022-10-18 00:00:00+00:00,142.0184783935547,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600,Apple
2022-10-19 00:00:00+00:00,142.12716674804688,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300,Apple
2022-10-20 00:00:00+00:00,141.6627960205078,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000,Apple
2022-10-21 00:00:00+00:00,145.49607849121094,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600,Apple
2022-10-24 00:00:00+00:00,147.6498260498047,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900,Apple
2022-10-25 00:00:00+00:00,150.50502014160156,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300,Apple
2022-10-26 00:00:00+00:00,147.55104064941406,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300,Apple
2022-10-27 00:00:00+00:00,143.0558319091797,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200,Apple
2022-10-28 00:00:00+00:00,153.8640594482422,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400,Apple
2022-10-31 00:00:00+00:00,151.4929656982422,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200,Apple
2022-11-01 00:00:00+00:00,148.83535766601562,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300,Apple
2022-11-02 00:00:00+00:00,143.28306579589844,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600,Apple
2022-11-03 00:00:00+00:00,137.20713806152344,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500,Apple
2022-11-04 00:00:00+00:00,136.93995666503906,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800,Apple
2022-11-07 00:00:00+00:00,137.4743194580078,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600,Apple
2022-11-08 00:00:00+00:00,138.04827880859375,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500,Apple
2022-11-09 00:00:00+00:00,133.46649169921875,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800,Apple
2022-11-10 00:00:00+00:00,145.34158325195312,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000,Apple
